ID,URL,migrado,data_migracao
330,https://www.instagram.com/reel/C54gAd9tuJd/,NÃO,
331,https://www.instagram.com/reel/C6gxqHguuET/,NÃO,
332,https://www.instagram.com/reel/C4bJtUyu64x/,NÃO,
333,https://www.instagram.com/p/C6JbCzjOoIc/,NÃO,
334,https://www.instagram.com/p/C6EZt82rclg/,NÃO,
335,https://www.instagram.com/reel/C6ma23PJ-wJ/,NÃO,
336,https://www.instagram.com/reel/C6L47NuArnX/,NÃO,
337,https://www.instagram.com/reel/C6ZqOnyuKus/,NÃO,
338,https://www.instagram.com/p/C41MZx1gR63/,NÃO,
339,https://www.instagram.com/reel/C6Bhxu1LMqz/,NÃO,
340,https://www.instagram.com/reel/C6SCc64pcFk/,NÃO,
341,https://www.instagram.com/reel/C6FEW4hoMBO/,NÃO,
342,https://www.instagram.com/reel/C3-mC62tp6A/,NÃO,
343,https://www.instagram.com/reel/C36UwBJtDtp/,NÃO,
344,https://www.instagram.com/p/C58bLhWNQPp/,NÃO,
345,https://www.instagram.com/reel/C4fxNVor0Ig/,NÃO,
346,https://www.instagram.com/reel/C4ZA0GJseUc/,NÃO,
347,https://www.instagram.com/reel/C53DyatgXZt/,NÃO,
348,https://www.instagram.com/reel/C33c_ofJpV9/,NÃO,
349,https://www.instagram.com/reel/C5wViJvvNkv/,NÃO,
350,https://www.instagram.com/reel/C51vTYGpFKX/,NÃO,
351,https://www.instagram.com/reel/C53epU3rWsG/,NÃO,
352,https://www.instagram.com/reel/C5RTNnbAwGs/,NÃO,
353,https://www.instagram.com/reel/C32k__YuTF_/,NÃO,
354,https://www.instagram.com/reel/C5osTHKvJE5/,NÃO,
355,https://www.instagram.com/reel/C5qWkcwKKQk/,NÃO,
356,https://www.instagram.com/reel/C5gzlAEKYTf/,NÃO,
357,https://www.instagram.com/reel/C4ML4NSrruZ/,NÃO,
358,https://www.instagram.com/reel/C4yQF-7CIlt/,NÃO,
359,https://www.instagram.com/reel/C5TGIZ3OH2b/,NÃO,
360,https://www.instagram.com/reel/C4f0coZryjf/,NÃO,
361,https://www.instagram.com/reel/C5rXgt6OdpF/,NÃO,
362,https://www.instagram.com/reel/C4tuY1MvbcM/,NÃO,
363,https://www.instagram.com/reel/C5WLaZ2Lb8M/,NÃO,
364,https://www.instagram.com/reel/C4afisrOnaT/,NÃO,
365,https://www.instagram.com/reel/C47xaX3C6c8/,NÃO,
366,https://www.instagram.com/reel/C5qmRRNLxGR/,NÃO,
367,https://www.instagram.com/reel/C5WvieZv1tr/,NÃO,
368,https://www.instagram.com/reel/C5f4QBVOo1q/,NÃO,
369,https://www.instagram.com/reel/C357BPsPL3Q/,NÃO,
370,https://www.instagram.com/reel/C38SyttJj8v/,NÃO,
371,https://www.instagram.com/reel/C4Rc27qPBBN/,NÃO,
372,https://www.instagram.com/reel/C5J1x6eqpVU/,NÃO,
373,https://www.instagram.com/reel/C5VDTJ_tcTP/,NÃO,
374,https://www.instagram.com/reel/C5WpafMx8Yz/,NÃO,
375,https://www.instagram.com/reel/C4xxwVPIWiV/,NÃO,
376,https://www.instagram.com/reel/C4z8rgfB-B_/,NÃO,
377,https://www.instagram.com/reel/C40hm-POXMD/,NÃO,
378,https://www.instagram.com/reel/C5WAo32utVH/,NÃO,
379,https://www.instagram.com/reel/C5S-G_9o3NB/,NÃO,
380,https://www.instagram.com/reel/C5WqekSvW-Q/,NÃO,
381,https://www.instagram.com/reel/C4gkMkfpqo6/,NÃO,
382,https://www.instagram.com/reel/C5UMtbWOxCi/,NÃO,
383,https://www.instagram.com/reel/C5OO5itMcMO/,NÃO,
384,https://www.instagram.com/reel/C5Qf2ZuPFzW/,NÃO,
385,https://www.instagram.com/reel/C5RKrPnIlqA/,NÃO,
386,https://www.instagram.com/reel/C5Qiq63r-H1/,NÃO,
387,https://www.instagram.com/reel/C4tAVIOLd27/,NÃO,
